postal_code,locality,province,phone_prefix
5531,El Paraiso,Mendoza,
5541,El Pastal,Mendoza,
5561,El Peral,Mendoza,
5541,El Plumerillo,Mendoza,
5603,El Porvenir,Mendoza,
5582,El Ramblon,Mendoza,
5634,El Refugio,Mendoza,
5543,El Resguardo,Mendoza,
5537,El Retamo,Mendoza,
5535,El Rosario,Mendoza,
5533,El Sauce,Mendoza,
5611,El Sosneado,Mendoza,
5601,El Usillal,Mendoza,
5533,El Vergel,Mendoza,
5594,El Villeguino,Mendoza,
5553,Empalme Frontera,Mendoza,
5539,Empalme Resguardo,Mendoza,
5539,Espejo,Mendoza,
5539,Espejo Resguardo,Mendoza,
5571,Espino,Mendoza,
5621,Estancia Chacaico,Mendoza,
5563,Estancia La Pampa,Mendoza,
5569,Eugenio Bustos,Mendoza,
5531,Finca El Arroz,Mendoza,
5622,Finca Lopez,Mendoza,
5531,Finca Los Alamos,Mendoza,
5531,Fray Luis Beltran,Mendoza,
5509,Funes,Mendoza,
5609,Gaspar Campos,Mendoza,
5533,General Acha,Mendoza,
5620,General Alvear,Mendoza,
5511,General Gutierrez,Mendoza,
5517,General Ortega,Mendoza,
5570,General San Martin,Mendoza,
5544,Gobernador Benegas,Mendoza,
5594,Gobernador Civit,Mendoza,
5533,Gobernador Luis Molina,Mendoza,
5501,Godoy Cruz,Mendoza,
5609,Golco,Mendoza,
5603,Goudge,Mendoza,
5609,Guadales,Mendoza,
5549,Guido,Mendoza,
5584,Gurruchaga,Mendoza,
5543,Hornito Del Gringo,Mendoza,
5543,Hornos Del Moyano,Mendoza,
5601,Iguazu,Mendoza,
5603,Ingeniero Balloffet,Mendoza,
5582,Ingeniero Giagnoni,Mendoza,
5535,Ingeniero Gustavo Andre,Mendoza,
5587,Isla Chica,Mendoza,
5587,Isla Grande,Mendoza,
5623,Jaime Prats,Mendoza,
5569,Jaucha,Mendoza,
5523,Jesus Nazareno,Mendoza,
5543,Jocoli,Mendoza,
5533,Jocoli Viejo,Mendoza,
5585,Jorge Newbery,Mendoza,
5594,Jose Nestor Lancinas,Mendoza,
5635,Kilometro 43,Mendoza,
5549,Kilometro 55 (Apeadero Fcgb),Mendoza,
5620,Kilometro 882 (Apeadero Fcdfs),Mendoza,
5634,Kilometro 884,Mendoza,
5590,Kilometro 935 (Desvio Fcgsm),Mendoza,
5541,Kilometro 976 (Estacion Fcgb),Mendoza,
5535,Kilometro 1013 (Desvio Fcgb),Mendoza,
5535,Kilometro 1032 (Embarcadero Fcgb),Mendoza,
5549,Kilometro 1085(Apeadero Fcgb),Mendoza,
5634,La Adelina,Mendoza,
5561,La Arboleda,Mendoza,
5535,La Bajada,Mendoza,
5613,La Batra,Mendoza,
5567,La Cañada,Mendoza,
5561,La Carrera,Mendoza,
5535,La Celia,Mendoza,
5579,La Central Rivadavia,Mendoza,
5570,La Colonia,Mendoza,
5594,La Colonia Sud,Mendoza,
5567,La Consulta,Mendoza,
5545,La Cortadera,Mendoza,
5596,La Costa,Mendoza,
5595,La Chilca,Mendoza,
5589,La Chimba,Mendoza,
5592,La Dormida,Mendoza,
5634,La Escandinava,Mendoza,
5621,La Escondida,Mendoza,
5560,La Estacada,Mendoza,
5579,La Florida (Dpto. Rivadavia),Mendoza,
5622,La Guevarina,Mendoza,
5535,Laguna Del Rosario,Mendoza,
5527,Lagunita,Mendoza,
5585,La Isla,Mendoza,
5585,La Isla Chica,Mendoza,
5585,La Isla Grande,Mendoza,
5517,La Jaula,Mendoza,
5579,La Libertad,Mendoza,
5603,La Llave,Mendoza,
5603,La Llave Vieja,Mendoza,
5632,La Marzolina,Mendoza,
5634,La Montilla,Mendoza,
5636,La Mora,Mendoza,
5533,La Palmera,Mendoza,
5570,La Pastoral,Mendoza,
5590,La Paz,Mendoza,
5533,La Pega,Mendoza,
5603,La Pichana,Mendoza,
5553,La Pirata,Mendoza,
5620,La Pomona,Mendoza,
5527,La Primavera (Dpto. Guaymallen),Mendoza,
5505,La Puntilla,Mendoza,
5622,La Quebrada,Mendoza,
5594,Las Catitas,Mendoza,
5549,Las Compuertas,Mendoza,
5632,Las Compuertas Negras,Mendoza,
5537,Las Cruces,Mendoza,
5557,Las Cuevas,Mendoza,
5613,Las Chacras,Mendoza,
5549,Las Chacritas,Mendoza,
5533,Las Delicias,Mendoza,
5539,Las Heras,Mendoza,
5579,La Sirena,Mendoza,
5613,Las Juntas,Mendoza,
5605,Las Malvinas,Mendoza,
5601,Las Paredes,Mendoza,
5560,Las Rosas,Mendoza,
5560,Las Torrecitas,Mendoza,
5613,Las Vegas,Mendoza,
5569,Las Violetas,Mendoza,
5590,Las Vizcachas,Mendoza,
5533,Lavalle,Mendoza,
5634,La Varita,Mendoza,
5623,La Vasconia,Mendoza,
5577,La Verde,Mendoza,
5570,Libertador General San Martin,Mendoza,
5533,Limon,Mendoza,
5590,Los Algarrobos,Mendoza,
5634,Los Angeles,Mendoza,
5575,Los Arboles,Mendoza,
5563,Los Arboles De Villegas,Mendoza,
5537,Los Baldes,Mendoza,
5585,Los Barriales,Mendoza,
5537,Los Blancos,Mendoza,
5611,Los Britos,Mendoza,
5621,Los Compartos,Mendoza,
5527,Los Corralitos,Mendoza,
5521,Los Corredores,Mendoza,
5595,Los Embarques,Mendoza,
5582,Los Eucaliptos,Mendoza,
5636,Los Huarpes (Apeadero Fcdfs),Mendoza,
5611,Los Molles,Mendoza,
5579,Los Otoyanes,Mendoza,
5549,Los Papagayos,Mendoza,
5611,Los Parlamentos (Apeadero Fcgsm),Mendoza,
5603,Los Pejes,Mendoza,
5537,Los Ralos,Mendoza,
5615,Los Reyunos,Mendoza,
5563,Los Sauces,Mendoza,
5537,Los Sauces-Lavalle,Mendoza,
5539,Los Tamarindos,Mendoza,
5600,Los Terneros (Embarcadero Fcgsm),Mendoza,260
5507,Lujan De Cuyo,Mendoza,
5517,Lunlunta,Mendoza,
5513,Luzuriaga,Mendoza,
5515,Maipu,Mendoza,
5613,Malargue,Mendoza,
5590,Maquinista Levet,Mendoza,
5543,Mathieu Norte,Mendoza,
5507,Mayor Drummond,Mendoza,
5517,Maza,Mendoza,
5613,Mechenguil,Mendoza,
6279,Media Luna,Mendoza,
5585,Medrano,Mendoza,
5565,Melocoton,Mendoza,
5500,Mendoza,Mendoza,261
5613,Minacar,Mendoza,
5605,Minas Del Nevado,Mendoza,
5509,Minas De Petroleo,Mendoza,
5579,Minelli,Mendoza,
5557,Moluches,Mendoza,
5571,Monte Caseros,Mendoza,
5609,Monte Coman,Mendoza,
5579,Mundo Nuevo,Mendoza,
5623,Negro Quemado (Apeadero Fcgsm),Mendoza,
5605,Nihuil,Mendoza,
5535,Nueva California,Mendoza,
5519,Nueva Ciudad,Mendoza,
5533,9 De Julio,Mendoza,
5595,Ñacuñan,Mendoza,
5637,Ovejeria (Estacion Fcgsm),Mendoza,
5579,Pachango,Mendoza,
5624,Palermo Chico,Mendoza,
5584,Palmira,Mendoza,
5613,Pampa Amarilla,Mendoza,
5637,Pampa Del Tigre (Embarcadero Fcgsm),Mendoza,
5598,Pampita (Embarcadero Fcgsm),Mendoza,
5539,Panqueua,Mendoza,
5569,Papagayo,Mendoza,
5525,Paradero La Superiora,Mendoza,
5533,Paramillo (Apeadero Fcgb),Mendoza,
5569,Pareditas,Mendoza,
5503,Paso De Los Andes,Mendoza,
5636,Paso De Los Gauchos,Mendoza,
5541,Paso Hondo,Mendoza,
5613,Patimalal,Mendoza,
5529,Pedregal,Mendoza,
5603,Pedro Vargas,Mendoza,
5509,Perdriel,Mendoza,
5549,Petroleo (Parada),Mendoza,
5579,Philipps,Mendoza,
5594,Pichi Ciego (Estacion Fcgsm),Mendoza,
5615,Piedra De Afilar,Mendoza,
5569,Piedras Blancas,Mendoza,
5590,Pirquita (Embarcadero Fcgsm),Mendoza,
5551,Polvareda,Mendoza,
5545,Portillo Agua Del Toro,Mendoza,
5621,Poste De Fierro,Mendoza,
5549,Potrerillos,Mendoza,
5525,Primavera,Mendoza,
5535,Progreso,Mendoza,
5600,Pueblo Diamante,Mendoza,260
5603,Pueblo Echevarrieta,Mendoza,
5632,Pueblo Luna,Mendoza,
5600,Pueblo Soto,Mendoza,260
5555,Puente Del Inca,Mendoza,
5590,Puerta De La Isla,Mendoza,
5435,Puesto El Quemado,Mendoza,
5435,Puesto Isla Chañar,Mendoza,
5582,Puesto La Costa,Mendoza,
5435,Puesto Los Chañares,Mendoza,
5621,Punta Del Agua,Mendoza,
5553,Punta De Vacas,Mendoza,
5603,Rama Caida,Mendoza,
5613,Ranchitos,Mendoza,
5613,Ranquilco (Pozos Petroliferos),Mendoza,
5611,Ranquil Norte,Mendoza,
5624,Real Del Padre,Mendoza,
5579,Reduccion,Mendoza,
5584,Reina,Mendoza,
5601,Resolana,Mendoza,
5535,Resurreccion (Embarcadero Fcgb),Mendoza,
5589,Reyes,Mendoza,
5582,Ricardo Videla,Mendoza,
5603,Rincon Del Atuel,Mendoza,
5613,Rio Barrancas,Mendoza,
5553,Rio Blanco,Mendoza,
5613,Rio Chico,Mendoza,
5613,Rio Grande,Mendoza,
5577,Rivadavia,Mendoza,
5582,Roberts,Mendoza,
5525,Rodeo De La Cruz,Mendoza,
5529,Rodeo Del Medio,Mendoza,
5603,Rodolfo Iselin,Mendoza,
5585,Rodriguez Peña,Mendoza,
5560,Ruiz Huidobro,Mendoza,
5517,Russell,Mendoza,
5582,Ruta 7 Kilometro 1014,Mendoza,
5605,Salinas El Diamante (Estacion Fcgsm),Mendoza,
5603,Salto De Las Rosas,Mendoza,
5545,San Alberto,Mendoza,
5569,San Carlos,Mendoza,
5539,Sanchez De Bustamante,Mendoza,
5503,San Francisco Del Monte,Mendoza,
5549,San Ignacio,Mendoza,
5519,San Jose (Dpto. Guaymallen),Mendoza,
5561,San Jose De Tupungato,Mendoza,
5535,San Jose-Lavalle,Mendoza,
5570,San Martin,Mendoza,
5537,San Miguel,Mendoza,
5563,San Pablo,Mendoza,
5621,San Pedro Del Atuel,Mendoza,
5600,San Rafael,Mendoza,260
5587,San Roque,Mendoza,
5531,Santa Blanca,Mendoza,
5634,Santa Elena,Mendoza,
5579,Santa Maria De Oro,Mendoza,
5533,Santa Marta,Mendoza,
5570,Santa Rita,Mendoza,
5596,Santa Rosa,Mendoza,
5605,Santa Teresa,Mendoza,
5613,Sarmiento,Mendoza,
5500,Seccion Sexta,Mendoza,261
5632,Soitue (Estacion Fcdfs),Mendoza,
5591,Sopanta,Mendoza,
5607,Tabanera,Mendoza,
5621,Tambito,Mendoza,
5598,Tapon,Mendoza,
5539,Teniente Benjamin Matienzo,Mendoza,
5589,Teresa B. De Tittarelli,Mendoza,
5545,Termas Villavicencio,Mendoza,
5569,Tierras Blancas,Mendoza,
5560,Totoral,Mendoza,
5585,Tres Acequias,Mendoza,
5517,Tres Banderas,Mendoza,
5543,Tres De Mayo,Mendoza,
5569,Tres Esquinas,Mendoza,
5517,Tres Esquinas De Cruz De Piedra,Mendoza,
5589,Tres Porteñas,Mendoza,
5539,Tropero Sosa,Mendoza,
5533,Tulumaya,Mendoza,
5560,Tunuyan,Mendoza,
5561,Tupungato,Mendoza,
5509,Ugarteche,Mendoza,
5545,Uspallata,Mendoza,
5587,Valle Hermoso,Mendoza,
5615,25 De Mayo,Mendoza,
5527,Vergel,Mendoza,
5590,Villa Antigua,Mendoza,
5622,Villa Atuel,Mendoza,
5561,Villa Bastias,Mendoza,
5598,Villa Catala,Mendoza,
5570,Villa Centenario,Mendoza,
5620,Villa Comparto,Mendoza,
5573,Villa De Junin,Mendoza,
5570,Villa Del Carmen,Mendoza,
5507,Villa Gaviola,Mendoza,
5547,Villa Hipodromo,Mendoza,
5591,Villa La Paz,Mendoza,
5571,Villa Molino Orfila,Mendoza,
5521,Villa Nueva De Guaymallen,Mendoza,
5525,Villa Primavera,Mendoza,
5577,Villa Rivadavia,Mendoza,
5577,Villa San Isidro,Mendoza,
5570,Villa San Martin,Mendoza,
5517,Villa Seca (Dpto. Maipu),Mendoza,
5523,Villa Suava,Mendoza,
5519,Villas Unidas-25 De Mayo,Mendoza,
5500,Villa Talleres,Mendoza,261
5570,Villa 25 De Mayo,Mendoza,
5570,Villa Videla,Mendoza,
5590,Villa Vieja,Mendoza,
5565,Vista Flores,Mendoza,
5509,Vistalba,Mendoza,
5569,Yaucha,Mendoza,
5553,Zanjon Amarillo,Mendoza,
5560,Zapata,Mendoza,
3363,9 De Julio (Alba Posse-Dpto. 25 De Mayo),Misiones,
3380,9 De Julio (Eldorado-Dpto. Eldorado),Misiones,
3361,Acaragua,Misiones,
3363,Alba Posse,Misiones,
3317,Almafuerte,Misiones,
3366,Almirante Brown,Misiones,
3322,Aparicio-Cue,Misiones,
3350,Apostoles,Misiones,
3364,Aristobulo Del Valle,Misiones,
3355,Arrechea,Misiones,
3313,Arroyo Del Medio,Misiones,
3360,Arroyo Fedor,Misiones,
3311,Arroyo Isabel,Misiones,
3317,Arroyo Magdalena,Misiones,
3300,Arroyo Martires,Misiones,376
3316,Arroyo Pastora,Misiones,
3355,Arroyo Persiguero,Misiones,
3353,Arroyo Santa Maria,Misiones,
3309,Arroyo Tomas,Misiones,
3350,Arroyo Tunitas,Misiones,
3322,Arroyo Yabebiri,Misiones,
3300,Arroyo Zaiman,Misiones,376
3351,Azara,Misiones,
3357,Barra Bonita,Misiones,
3355,Barra Concepcion,Misiones,
3366,Barracon (Bernardo De Irigoyen-Dpto. Gral. M. Belgrano),Misiones,
3364,Barracon (San Pedro-Dpto. San Pedro),Misiones,
3384,Barrancon (Montecarlo-Dpto. Montecarlo),Misiones,
3322,Barrancon (San Ignacio-Dpto. San Ignacio),Misiones,
3304,Barrio Don Santiago,Misiones,
3300,Barrio La Picada,Misiones,376
3300,Barrio Rocamora,Misiones,376
3300,Barrio San Cayetano,Misiones,376
3300,Barrio Santa Lucia,Misiones,376
3300,Bartolome Mitre,Misiones,376
3360,Bayo Troncho,Misiones,
3317,Bañado Grande,Misiones,
3309,Bella Vista,Misiones,
3364,Bernardino Rivadavia,Misiones,
3366,Bernardo De Irigoyen,Misiones,
3317,Bonpland,Misiones,
3318,Bonpland Norte,Misiones,
3309,Brazo Del Tacuaruzu,Misiones,
3355,Bretes Martires,Misiones,
3357,Buena Vista,Misiones,
3316,Caapora,Misiones,
3371,Cabure I,Misiones,
3332,Cainguas,Misiones,
3361,Campana,Misiones,
3317,Campiña De Bonpland,Misiones,
3309,Campiña Grande,Misiones,
3362,Campo Grande,Misiones,
3361,Campo Ramon,Misiones,
3350,Campo Richardson,Misiones,
3315,Campo Tornquist,Misiones,
3362,Campo Viera,Misiones,
3308,Candelaria,Misiones,
3334,Capiovisiño,Misiones,
3332,Capiovy,Misiones,
3364,Capitan Antonio Morales,Misiones,
3332,Capivu,Misiones,
3309,Capueron,Misiones,
3350,Carrillo Viejo,Misiones,
3372,Cataratas Del Iguazu,Misiones,
3306,Centinela,Misiones,
3313,Cerro Azul,Misiones,
3309,Cerro Cora,Misiones,
3358,Cheroguita,Misiones,
3350,Chirimay,Misiones,
3363,Colonia 25 De Mayo,Misiones,
3361,Colonia Alberdi (Dpto. Obera),Misiones,
3311,Colonia Alberdi (Olegario V. Andrade-Dpto. Leandro N. Alem),Misiones,
3309,Colonia Alemana,Misiones,
3363,Colonia Alicia,Misiones,
3317,Colonia Almafuerte,Misiones,
3350,Colonia Apostoles,Misiones,
3317,Colonia Aristobulo Del Valle,Misiones,
3363,Colonia Aurora,Misiones,
3315,Colonia Caa Guazu,Misiones,
3355,Colonia Capon Bonito,Misiones,
3386,Colonia Caraguatay,Misiones,
3361,Colonia Chapa,Misiones,
3327,Colonia Corpus,Misiones,
3357,Colonia Cumanday,Misiones,
3322,Colonia Domingo Savio,Misiones,
3384,Colonia El Alcazar,Misiones,
3317,Colonia Finlandesa,Misiones,
3309,Colonia Guarani,Misiones,
3378,Colonia Helvecia,Misiones,
3378,Colonia Istueta,Misiones,
3328,Colonia Japonesa,Misiones,
3332,Colonia La Otilia,Misiones,
3326,Colonia Leiva,Misiones,
3316,Colonia Manuel Belgrano,Misiones,
3381,Colonia Maria Magdalena,Misiones,
3355,Colonia Martir Santa Maria,Misiones,
3318,Colonia Martires,Misiones,
3334,Colonia Oro Verde,Misiones,
3313,Colonia Polaca,Misiones,
3326,Colonia Polana,Misiones,
3308,Colonia Profundidad,Misiones,
3327,Colonia Roca,Misiones,
3322,Colonia Roca Chica,Misiones,
3322,Colonia San Ignacio,Misiones,
3355,Colonia San Javier,Misiones,
3353,Colonia Santa Maria,Misiones,
3361,Colonia Segui,Misiones,
3382,Colonia Victoria,Misiones,
3376,Colonia Wanda,Misiones,
3361,Colonia Yabebiry,Misiones,
3317,Colonia Yacutinga,Misiones,
3328,Colonia Ñacanguazu,Misiones,
3366,Comandante Andresito,Misiones,
3355,Concepcion De La Sierra,Misiones,
3327,Corpus,Misiones,
3357,Costa Portera,Misiones,
3364,Cruce Caballero,Misiones,
3332,Cuchilla,Misiones,
3334,Cuña Piru,Misiones,
3306,Damus,Misiones,
3384,Deseado,Misiones,
3362,Destacamento Bosques,Misiones,
3304,Domingo Barthe,Misiones,
3315,Dos Arroyos,Misiones,
3364,Dos De Mayo,Misiones,
3360,Dos Hermanas,Misiones,
3326,El 26,Misiones,
3315,El Chaton,Misiones,
3326,El Destierro,Misiones,
3357,El Guerrero,Misiones,
3363,El Macaco,Misiones,
3350,El Paraiso,Misiones,
3355,El Persiguero,Misiones,
3374,El Porvenir,Misiones,
3358,El Rancho,Misiones,
3363,El Saltiño,Misiones,
3364,El Soberbio,Misiones,
3355,El Tigre,Misiones,
3322,El Triunfo,Misiones,
3380,Eldorado,Misiones,
3350,Ensanche Este,Misiones,
3350,Ensanche Norte,Misiones,
3358,Estacion Apostoles,Misiones,
3322,Estacion Experimental De Loreto,Misiones,
3304,Fachinal,Misiones,
3361,Florentino Ameghino,Misiones,
3364,Fracran,Misiones,
3357,Frances,Misiones,
3364,Fronteras,Misiones,
3334,Garuhape,Misiones,
3304,Garupa,Misiones,
3304,Garupa Norte,Misiones,
3361,General Alvear,Misiones,
3313,General Guemes,Misiones,
3376,Gobernador Juan J. Lanusse,Misiones,
3324,Gobernador Roca,Misiones,
3361,Guarani,Misiones,
3384,Guaraypo,Misiones,
3361,Guayavera,Misiones,
3357,Guerrero,Misiones,
3327,Hekenan,Misiones,
3328,Hipolito Yrigoyen,Misiones,
3370,Iguazu,Misiones,
3309,Invernada,Misiones,
3353,Invernada Chica,Misiones,
3353,Invernada De Itacaruare,Misiones,
3353,Invernada Grande,Misiones,
3322,Invernada San Ignacio,Misiones,
3353,Isla Argentina,Misiones,
3355,Isla San Lucas,Misiones,
3353,Itacaruare,Misiones,
3328,Jardin America,Misiones,
3380,Kilometro 10,Misiones,
3362,Kilometro 17 Ruta 8,Misiones,
3315,Kilometro 26 Picada San Javier,Misiones,
3361,Kilometro 4 Panambi,Misiones,
3306,Kilometro 538 (Apeadero Fcgu),Misiones,
3306,Kilometro 546 (Apeadero Fcgu),Misiones,
3304,Kilometro 577 (Apeadero Fcgu),Misiones,
3300,Kilometro 595 (Apeadero Fcgu),Misiones,376
3315,Kilometro 78 Picada San Javier,Misiones,
3361,Kilometro 8 Panambi,Misiones,
3350,La Capilla,Misiones,
3322,La Horqueta,Misiones,
3309,La Invernada,Misiones,
3328,La Otilia,Misiones,
3322,La Plantadora,Misiones,
3300,La Rotonda,Misiones,376
3384,Larraque,Misiones,
3309,Las Quemadas,Misiones,
3350,Las Tunas,Misiones,
3315,Leandro N. Alem,Misiones,
3374,Libertad,Misiones,
3334,Libertador General San Martin,Misiones,
3334,Linea Cuchilla,Misiones,
3384,Linea De Peray,Misiones,
3316,Loreto,Misiones,
3353,Los Galpones,Misiones,
3361,Los Helechos,Misiones,
3328,Los Teales,Misiones,
3317,Lote 117 (Escuela 116),Misiones,
3316,Lote 12,Misiones,
3327,Lote 25 (Escuela 99),Misiones,
3318,Lote 5,Misiones,
3384,Macaco,Misiones,
3353,Machadiño,Misiones,
3306,Manantiales,Misiones,
3327,Manis,Misiones,
3322,Maria Antonia,Misiones,
3332,Mbopicua,Misiones,
3315,Mecking,Misiones,
3304,Miguel Lanus,Misiones,
3315,Mojon Grande,Misiones,
3351,Monte Hermoso,Misiones,
3364,Monteagudo,Misiones,
3384,Montecarlo,Misiones,
3309,Nacientes Del Isabel,Misiones,
3350,Nacientes Del Tunar,Misiones,
3306,Nueva Valencia,Misiones,
3328,Oasis,Misiones,
3360,Obera,Misiones,
3327,Obligado,Misiones,
3328,Ojo De Agua,Misiones,
3311,Olegario V. Andrade,Misiones,
3315,Once Vueltas,Misiones,
3328,Otilia,Misiones,
3361,Panambi,Misiones,
3306,Parada Leis,Misiones,
3386,Paranay,Misiones,
3355,Paso Del Arroyo Persiguero,Misiones,
3355,Paso Porteño,Misiones,
3322,Pastoreo,Misiones,
3382,Pati Cua,Misiones,
3355,Persiguero,Misiones,
3313,Picada Belgrano,Misiones,
3315,Picada Bonpland,Misiones,
3315,Picada Española,Misiones,
3317,Picada Finlandesa,Misiones,
3311,Picada Galitziana,Misiones,
3315,Picada Gdor. Lopez,Misiones,
3315,Picada Iglesia,Misiones,
3315,Picada Libertad,Misiones,
3313,Picada Polaca,Misiones,
3317,Picada Portuguesa,Misiones,
3315,Picada Rusa,Misiones,
3317,Picada San Javier (Bonpland-Dpto. Candelaria),Misiones,
3353,Picada San Javier (Itacaruare-Dpto. San Javier),Misiones,
3315,Picada San Javier (Leandro N. Alem-Dpto. Leandro N. Alem),Misiones,
3317,Picada San Martin (Bonpland-Dpto. Candelaria),Misiones,
3360,Picada San Martin (Obera-Dpto. Obera),Misiones,
3361,Picada Sargento Cabral,Misiones,
3361,Picada Sueca,Misiones,
3315,Picada Sur Mecking,Misiones,
3361,Picada Yapeyu,Misiones,
3306,Pindapoy,Misiones,
3364,Pindayti,Misiones,
3381,Piray,Misiones,
3366,Piray Mini,Misiones,
3366,Piñalito Norte,Misiones,
3364,Piñalito Sur,Misiones,
3300,Posadas,Misiones,376
3315,Pozo Feo,Misiones,
3362,Primero De Mayo,Misiones,
3308,Profundidad,Misiones,
3360,Pueblo Salto,Misiones,
3306,Puente Nacional,Misiones,
3300,Puente Zaiman,Misiones,376
3370,Puerto Aguirre,Misiones,
3386,Puerto Alcazar,Misiones,
3384,Puerto Avellaneda,Misiones,
3374,Puerto Bemberg,Misiones,
3374,Puerto Bossetti,Misiones,
3322,Puerto Canteros,Misiones,
3386,Puerto Caraguatay,Misiones,
3370,Puerto Carolina,Misiones,
3327,Puerto Cazador,Misiones,
3322,Puerto Chuño,Misiones,
3355,Puerto Concepcion,Misiones,
3381,Puerto Delicia,Misiones,
3327,Puerto Doce,Misiones,
3374,Puerto Errecaborde,Misiones,
3326,Puerto España,Misiones,
3378,Puerto Esperanza,Misiones,
3326,Puerto Gisela,Misiones,
3327,Puerto Hardelaste,Misiones,
3378,Puerto Helvecia,Misiones,
3332,Puerto Ingeniero Morandi,Misiones,
3378,Puerto Irigoyen,Misiones,
3308,Puerto La Mina,Misiones,
3384,Puerto Laharrague,Misiones,
3332,Puerto Leoni,Misiones,
3363,Puerto Londero,Misiones,
3300,Puerto Lujan,Misiones,376
3334,Puerto Mbopicua,Misiones,
3326,Puerto Menochio,Misiones,
3332,Puerto Mineral,Misiones,
3326,Puerto Naranjito,Misiones,
3334,Puerto Oro Verde,Misiones,
3384,Puerto Paranay,Misiones,
3370,Puerto Peninsula,Misiones,
3382,Puerto Pinares,Misiones,
3381,Puerto Piray,Misiones,
3386,Puerto Presidente Avellaneda,Misiones,
3334,Puerto Rico,Misiones,
3357,Puerto Rosario,Misiones,
3357,Puerto Ruben,Misiones,
3357,Puerto Saltiño,Misiones,
3334,Puerto San Alberto,Misiones,
3322,Puerto San Ignacio,Misiones,
3355,Puerto San Lucas,Misiones,
3363,Puerto San Martin,Misiones,
3378,Puerto Segundo,Misiones,
3328,Puerto Tabay,Misiones,
3334,Puerto Tigre,Misiones,
3382,Puerto Victoria,Misiones,
3322,Puerto Viejo,Misiones,
3317,Rincon De Bonpland,Misiones,
3350,Rincon De Chimtray,Misiones,
3353,Rincon De Lopez,Misiones,
3306,Rincon De Los Bugres,Misiones,
3357,Rincon Del Guerrero,Misiones,
3324,Roca Chica,Misiones,
3316,Ruinas De Loreto,Misiones,
3334,Ruiz De Montoya,Misiones,
3361,Samambaya,Misiones,
3334,San Alberto,Misiones,
3304,San Andres,Misiones,
3366,San Antonio,Misiones,
3363,San Francisco De Asis,Misiones,
3332,San Gotardo,Misiones,
3322,San Ignacio,Misiones,
3355,San Isidro (Concepcion De La Sierra-Dpto. Concepcion),Misiones,
3300,San Isidro (Posadas-Dpto. Capital),Misiones,376
3357,San Javier,Misiones,
3306,San Jose,Misiones,
3306,San Juan,Misiones,
3306,San Juan De La Sierra,Misiones,
3355,San Lucas,Misiones,
3364,San Pedro,Misiones,
3334,San Sebastian,Misiones,
3364,San Vicente,Misiones,
3316,Santa Ana,Misiones,
3304,Santa Ines,Misiones,
3355,Santa Maria La Mayor,Misiones,
3355,Santa Maria Martir,Misiones,
3363,Santa Rita,Misiones,
3381,Santiago De Liniers,Misiones,
3326,Santo Pipo,Misiones,
3374,Segunda Zona,Misiones,
3306,Sierra De San Jose,Misiones,
3306,Sierras San Juan,Misiones,
3308,Sol De Mayo,Misiones,
3309,Tacuaruzu,Misiones,
3386,Taruma,Misiones,
3322,Teyu Guare,Misiones,
3350,Tigre,Misiones,
3317,Timbauva,Misiones,
3300,Tiro Federal,Misiones,376
3364,Tobunas,Misiones,
3306,Tororo,Misiones,
3317,Tratado De Paz,Misiones,
3363,Tres Bocas,Misiones,
3353,Tres Capones,Misiones,
3334,Tres De Mayo,Misiones,
3357,Tres Esquinas,Misiones,
3378,Veintidos De Diciembre,Misiones,
3361,Villa Armonia,Misiones,
3360,Villa Blanquita,Misiones,
3361,Villa Bonita,Misiones,
3350,Villa Errecaborde,Misiones,
3300,Villa Justo Jose De Urquiza,Misiones,376
3304,Villa Lanus,Misiones,
3304,Villa Lonca,Misiones,
3358,Villa Ortiz Pereira,Misiones,
3364,Villa Salto Encantado,Misiones,
3361,Villa Svea,Misiones,
3309,Villa Venecia,Misiones,
3363,Villafañe,Misiones,
3316,Yabebiry,Misiones,
3317,Yacutinga,Misiones,
3361,Yapeyu Centro,Misiones,
3316,Yerbal Mamboreta,Misiones,
3360,Yerbal Viejo Seccion 1,Misiones,
3361,Yerbal Viejo Seccion 10,Misiones,
3361,Yerbal Viejo Seccion 11,Misiones,
3364,Yerbal Viejo Seccion 12,Misiones,
3364,Yerbal Viejo Seccion 13,Misiones,
3361,Yerbal Viejo Seccion 2,Misiones,
3360,Yerbal Viejo Seccion 3,Misiones,
3362,Yerbal Viejo Seccion 4,Misiones,
3361,Yerbal Viejo Seccion 5,Misiones,
3362,Yerbal Viejo Seccion 6,Misiones,
3362,Yerbal Viejo Seccion 7,Misiones,
3362,Yerbal Viejo Seccion 8,Misiones,
3362,Yerbal Viejo Seccion 9,Misiones,
3300,Zaiman,Misiones,376
8315,Achico,Neuquén,
8351,Agrio Balsa,Neuquén,
8353,Aguada Chacai-Co,Neuquén,
8340,Aguada Florencio,Neuquén,
8349,Aguas De Las Mulas,Neuquén,
8373,Alianza,Neuquén,
8403,Alicura,Neuquén,
8340,Alto Picun Leufu,Neuquén,
8345,Alumine,Neuquén,
8353,Andacollo,Neuquén,
8353,Anquinco,Neuquén,
8313,Arroyito,Neuquén,
8313,Arroyito Challaco,Neuquén,
8353,Arroyo Blanco,Neuquén,
8347,Arroyo Cahunco,Neuquén,
8315,Arroyo Michigas,Neuquén,
8341,Arroyo Quillen,Neuquén,
8305,Auca Mahuida,Neuquén,
